source,target,weight
Congo (Kinshasa),Guinea,1
Congo (Kinshasa),Guadeloupe,1
Congo (Kinshasa),Ghana,3
Congo (Kinshasa),Zimbabwe,4
Congo (Kinshasa),United Arab Emirates,4
Congo (Kinshasa),Georgia,3
Congo (Kinshasa),Comoros,2
Congo (Kinshasa),China,3
Congo (Kinshasa),Pakistan,2
Congo (Kinshasa),Luxembourg,3
Congo (Kinshasa),Libya,1
Congo (Kinshasa),Belgium,3
Congo (Kinshasa),Norway,3
Congo (Kinshasa),Oman,3
Congo (Kinshasa),Bahamas,1
Congo (Kinshasa),Jordan,2
Congo (Kinshasa),Togo,1
Congo (Kinshasa),Tunisia,2
Congo (Kinshasa),Azerbaijan,2
Congo (Kinshasa),Mexico,2
Congo (Kinshasa),Honduras,1
Congo (Kinshasa),Lithuania,1
Congo (Kinshasa),Estonia,2
Congo (Kinshasa),Ukraine,3
Congo (Kinshasa),Armenia,1
Congo (Kinshasa),Namibia,1
Congo (Kinshasa),Israel,3
Congo (Kinshasa),Indonesia,3
Congo (Kinshasa),Bosnia and Herzegovina,1
Congo (Kinshasa),Cambodia,1
Congo (Kinshasa),Seychelles,1
Congo (Kinshasa),Turkmenistan,1
Congo (Kinshasa),Saudi Arabia,3
Congo (Kinshasa),Zambia,3
Congo (Kinshasa),Denmark,3
Congo (Kinshasa),Morocco,3
Congo (Kinshasa),Vietnam,2
Congo (Kinshasa),Puerto Rico,2
Congo (Kinshasa),Mauritius,2
Congo (Kinshasa),Ireland,3
Congo (Kinshasa),Algeria,3
Congo (Kinshasa),Mongolia,1
Congo (Kinshasa),Saint Lucia,1
Congo (Kinshasa),Canada,3
Congo (Kinshasa),Suriname,1
Congo (Kinshasa),Guatemala,1
Congo (Kinshasa),Greece,3
Congo (Kinshasa),Ecuador,2
Congo (Kinshasa),Russia,3
Congo (Kinshasa),Reunion,1
Congo (Kinshasa),Equatorial Guinea,3
Congo (Kinshasa),Kenya,4
Congo (Kinshasa),Jamaica,2
Congo (Kinshasa),Germany,4
Congo (Kinshasa),United Kingdom,4
Congo (Kinshasa),Bulgaria,2
Congo (Kinshasa),Mayotte,2
Congo (Kinshasa),Burundi,1
Niger,Gabon,2
Niger,Uzbekistan,1
Niger,Qatar,3
Niger,Nigeria,3
Niger,Croatia,2
Niger,Spain,3
Niger,Albania,1
Niger,Netherlands Antilles,2
Niger,Portugal,3
Niger,Turkey,3
Niger,Guinea,1
Niger,Guadeloupe,1
Niger,Ghana,2
Niger,Zimbabwe,3
Niger,United Arab Emirates,3
Niger,Georgia,3
Niger,Comoros,2
Niger,China,3
Niger,Pakistan,2
Niger,Luxembourg,3
Niger,Libya,1
Niger,Belgium,3
Niger,Norway,3
Niger,Oman,3
Niger,Bahamas,1
Niger,Jordan,2
Niger,Togo,1
Niger,Tunisia,2
Niger,Azerbaijan,2
Niger,Mexico,2
Niger,Honduras,1
Niger,Lithuania,1
Niger,Estonia,2
Niger,Ukraine,3
Niger,Armenia,1
Niger,Israel,3
Niger,Indonesia,3
Niger,Bosnia and Herzegovina,1
Niger,Cambodia,1
Niger,Turkmenistan,1
Niger,Saudi Arabia,3
Niger,Zambia,2
Niger,Denmark,3
Niger,Morocco,3
Niger,Vietnam,2
Niger,Puerto Rico,2
Niger,Mauritius,1
Niger,Ireland,3
Niger,Algeria,3
Niger,Mongolia,1
Niger,Saint Lucia,1
Niger,Canada,3
Niger,Suriname,1
Niger,Guatemala,1
Niger,Greece,3
Niger,Ecuador,2
Niger,Russia,3
Niger,Reunion,1
Niger,Equatorial Guinea,3
Niger,Kenya,3
Niger,Jamaica,2
Niger,Germany,3
Niger,United Kingdom,3
Niger,Bulgaria,2
Niger,Mayotte,2
Niger,Burundi,1
Gabon,Uzbekistan,1
Gabon,Qatar,2
Gabon,Nigeria,3
Gabon,Croatia,2
Gabon,Spain,2
Gabon,Albania,1
Gabon,Netherlands Antilles,1
Gabon,Portugal,2
Gabon,Turkey,2
Gabon,Guinea,1
Gabon,Guadeloupe,1
Gabon,Ghana,2
Gabon,Zimbabwe,3
Gabon,United Arab Emirates,3
Gabon,Georgia,2
Gabon,Comoros,1
Gabon,China,2
Gabon,Pakistan,1
Gabon,Luxembourg,2
Gabon,Libya,1
Gabon,Belgium,2
Gabon,Norway,2
Gabon,Oman,2
Gabon,Bahamas,1
Gabon,Jordan,2
Gabon,Togo,1
Gabon,Tunisia,2
Gabon,Azerbaijan,2
Gabon,Mexico,1
Gabon,Lithuania,1
Gabon,Estonia,1
Gabon,Ukraine,2
Gabon,Armenia,1
Gabon,Namibia,1
Gabon,Israel,2
Gabon,Indonesia,2
Gabon,Bosnia and Herzegovina,1
Gabon,Cambodia,1
Gabon,Seychelles,1
Gabon,Turkmenistan,1
Gabon,Saudi Arabia,2
Gabon,Zambia,2
Gabon,Denmark,2
Gabon,Morocco,2
Gabon,Vietnam,2
Gabon,Puerto Rico,1
Gabon,Mauritius,2
Gabon,Ireland,2
Gabon,Algeria,2
Gabon,Mongolia,1
Gabon,Saint Lucia,1
Gabon,Canada,2
Gabon,Guatemala,1
Gabon,Greece,2
Gabon,Ecuador,1
Gabon,Russia,2
Gabon,Reunion,1
Gabon,Equatorial Guinea,2
Gabon,Kenya,3
Gabon,Jamaica,1
Gabon,Germany,3
Gabon,United Kingdom,3
Gabon,Bulgaria,2
Gabon,Mayotte,1
Uzbekistan,Qatar,1
Uzbekistan,Nigeria,1
Uzbekistan,Croatia,1
Uzbekistan,Spain,1
Uzbekistan,Albania,1
Uzbekistan,Portugal,1
Uzbekistan,Turkey,1
Uzbekistan,Ghana,1
Uzbekistan,Zimbabwe,1
Uzbekistan,United Arab Emirates,1
Uzbekistan,Georgia,1
Uzbekistan,China,1
Uzbekistan,Pakistan,1
Uzbekistan,Luxembourg,1
Uzbekistan,Libya,1
Uzbekistan,Belgium,1
Uzbekistan,Norway,1
Uzbekistan,Oman,1
Uzbekistan,Jordan,1
Uzbekistan,Tunisia,1
Uzbekistan,Azerbaijan,1
Uzbekistan,Lithuania,1
Uzbekistan,Estonia,1
Uzbekistan,Ukraine,1
Uzbekistan,Israel,1
Uzbekistan,Indonesia,1
Uzbekistan,Bosnia and Herzegovina,1
Uzbekistan,Turkmenistan,1
Uzbekistan,Saudi Arabia,1
Uzbekistan,Denmark,1
Uzbekistan,Morocco,1
Uzbekistan,Vietnam,1
Uzbekistan,Ireland,1
Uzbekistan,Algeria,1
Uzbekistan,Mongolia,1
Uzbekistan,Canada,1
Uzbekistan,Greece,1
Uzbekistan,Russia,1
Uzbekistan,Equatorial Guinea,1
Uzbekistan,Kenya,1
Uzbekistan,Germany,1
Uzbekistan,United Kingdom,1
Uzbekistan,Bulgaria,1
Qatar,Nigeria,7
Qatar,Barbados,1
Qatar,Saint Kitts and Nevis,1
Qatar,Croatia,4
Qatar,Spain,7
Qatar,Albania,2
Qatar,Netherlands Antilles,2
Qatar,Portugal,7
Qatar,Turkey,8
Qatar,Guinea,1
Qatar,Guadeloupe,1
Qatar,Ghana,4
Qatar,Zimbabwe,5
Qatar,United Arab Emirates,10
Qatar,Georgia,4
Qatar,Comoros,2
Qatar,China,10
Qatar,Pakistan,6
Qatar,Luxembourg,4
Qatar,Libya,3
Qatar,Belgium,6
Qatar,Norway,5
Qatar,Oman,7
Qatar,Bahamas,2
Qatar,Jordan,6
Qatar,Togo,1
Qatar,Tunisia,4
Qatar,Azerbaijan,4
Qatar,Mexico,4
Qatar,Honduras,1
Qatar,Lithuania,2
Qatar,Estonia,2
Qatar,Ukraine,5
Qatar,New Zealand,1
Qatar,Namibia,1
Qatar,Armenia,1
Qatar,Israel,4
Qatar,Indonesia,9
Qatar,Bosnia and Herzegovina,1
Qatar,Cambodia,1
Qatar,Seychelles,2
Qatar,Turkmenistan,1
Qatar,Saudi Arabia,8
Qatar,Zambia,4
Qatar,Denmark,6
Qatar,Morocco,7
Qatar,Vietnam,8
Qatar,Puerto Rico,2
Qatar,Mauritius,3
Qatar,Ireland,6
Qatar,Algeria,6
Qatar,Mongolia,1
Qatar,Saint Lucia,2
Qatar,Canada,10
Qatar,Gibraltar,1
Qatar,Suriname,1
Qatar,Guatemala,2
Qatar,Fiji,1
Qatar,Greece,8
Qatar,Ecuador,2
Qatar,Russia,9
Qatar,Reunion,1
Qatar,Equatorial Guinea,3
Qatar,Kenya,7
Qatar,Jamaica,3
Qatar,Germany,10
Qatar,United Kingdom,10
Qatar,Bulgaria,4
Qatar,Turks and Caicos Islands,1
Qatar,Mayotte,2
Qatar,Grenada,1
Qatar,Burundi,1
Nigeria,Barbados,2
Nigeria,Saint Kitts and Nevis,1
Nigeria,Croatia,4
Nigeria,Spain,6
Nigeria,Albania,2
Nigeria,Netherlands Antilles,2
Nigeria,Portugal,6
Nigeria,Turkey,7
Nigeria,Guinea,1
Nigeria,Guadeloupe,1
Nigeria,Ghana,5
Nigeria,Zimbabwe,6
Nigeria,United Arab Emirates,9
Nigeria,Georgia,4
Nigeria,Comoros,2
Nigeria,China,8
Nigeria,Pakistan,5
Nigeria,Luxembourg,4
Nigeria,Libya,3
Nigeria,Belgium,6
Nigeria,Norway,5
Nigeria,Oman,7
Nigeria,Bahamas,2
Nigeria,Jordan,6
Nigeria,Togo,1
Nigeria,Tunisia,4
Nigeria,Azerbaijan,4
Nigeria,Mexico,5
Nigeria,Honduras,1
Nigeria,Lithuania,2
Nigeria,Estonia,2
Nigeria,Ukraine,5
Nigeria,New Zealand,1
Nigeria,Namibia,2
Nigeria,Armenia,1
Nigeria,Israel,4
Nigeria,Indonesia,6
Nigeria,Bosnia and Herzegovina,1
Nigeria,Cambodia,1
Nigeria,Seychelles,3
Nigeria,Turkmenistan,1
Nigeria,Saudi Arabia,7
Nigeria,Zambia,5
Nigeria,Denmark,6
Nigeria,Morocco,7
Nigeria,Vietnam,5
Nigeria,Puerto Rico,3
Nigeria,Mauritius,4
Nigeria,Ireland,6
Nigeria,Algeria,6
Nigeria,Mongolia,1
Nigeria,Saint Lucia,3
Nigeria,Canada,7
Nigeria,Gibraltar,1
Nigeria,Suriname,1
Nigeria,Guatemala,2
Nigeria,Greece,7
Nigeria,Ecuador,2
Nigeria,Russia,8
Nigeria,Reunion,1
Nigeria,Equatorial Guinea,3
Nigeria,Kenya,8
Nigeria,Jamaica,4
Nigeria,Germany,9
Nigeria,United Kingdom,9
Nigeria,Bulgaria,4
Nigeria,Mayotte,2
Nigeria,Turks and Caicos Islands,1
Nigeria,Grenada,2
Nigeria,Burundi,1
Barbados,Saint Kitts and Nevis,1
Barbados,Croatia,1
Barbados,Spain,1
Barbados,Albania,1
Barbados,Portugal,1
Barbados,Turkey,1
Barbados,Ghana,1
Barbados,Zimbabwe,1
Barbados,United Arab Emirates,2
Barbados,China,2
Barbados,Luxembourg,1
Barbados,Libya,1
Barbados,Belgium,1
Barbados,Norway,1
Barbados,Oman,1
Barbados,Bahamas,1
Barbados,Jordan,1
Barbados,Azerbaijan,1
Barbados,Mexico,2
Barbados,Lithuania,1
Barbados,Ukraine,1
Barbados,Namibia,1
Barbados,Israel,1
Barbados,Saudi Arabia,1
Barbados,Zambia,1
Barbados,Denmark,1
Barbados,Morocco,1
Barbados,Puerto Rico,1
Barbados,Mauritius,1
Barbados,Ireland,1
Barbados,Algeria,1
Barbados,Saint Lucia,2
Barbados,Canada,1
Barbados,Gibraltar,1
Barbados,Guatemala,1
Barbados,Greece,1
Barbados,Russia,2
Barbados,Kenya,1
Barbados,Jamaica,2
Barbados,Germany,2
Barbados,United Kingdom,2
Barbados,Turks and Caicos Islands,1
Barbados,Bulgaria,1
Barbados,Grenada,2
Saint Kitts and Nevis,Croatia,1
Saint Kitts and Nevis,Spain,1
Saint Kitts and Nevis,Albania,1
Saint Kitts and Nevis,Portugal,1
Saint Kitts and Nevis,Turkey,1
Saint Kitts and Nevis,Ghana,1
Saint Kitts and Nevis,Zimbabwe,1
Saint Kitts and Nevis,United Arab Emirates,1
Saint Kitts and Nevis,China,1
Saint Kitts and Nevis,Luxembourg,1
Saint Kitts and Nevis,Libya,1
Saint Kitts and Nevis,Belgium,1
Saint Kitts and Nevis,Norway,1
Saint Kitts and Nevis,Oman,1
Saint Kitts and Nevis,Bahamas,1
Saint Kitts and Nevis,Jordan,1
Saint Kitts and Nevis,Azerbaijan,1
Saint Kitts and Nevis,Mexico,1
Saint Kitts and Nevis,Lithuania,1
Saint Kitts and Nevis,Ukraine,1
Saint Kitts and Nevis,Namibia,1
Saint Kitts and Nevis,Israel,1
Saint Kitts and Nevis,Saudi Arabia,1
Saint Kitts and Nevis,Zambia,1
Saint Kitts and Nevis,Denmark,1
Saint Kitts and Nevis,Morocco,1
Saint Kitts and Nevis,Mauritius,1
Saint Kitts and Nevis,Ireland,1
Saint Kitts and Nevis,Algeria,1
Saint Kitts and Nevis,Saint Lucia,1
Saint Kitts and Nevis,Canada,1
Saint Kitts and Nevis,Gibraltar,1
Saint Kitts and Nevis,Guatemala,1
Saint Kitts and Nevis,Greece,1
Saint Kitts and Nevis,Russia,1
Saint Kitts and Nevis,Kenya,1
Saint Kitts and Nevis,Jamaica,1
Saint Kitts and Nevis,Germany,1
Saint Kitts and Nevis,United Kingdom,1
Saint Kitts and Nevis,Turks and Caicos Islands,1
Saint Kitts and Nevis,Bulgaria,1
Saint Kitts and Nevis,Grenada,1
Croatia,Spain,4
Croatia,Albania,2
Croatia,Netherlands Antilles,1
Croatia,Portugal,3
Croatia,Turkey,4
Croatia,Guinea,1
Croatia,Guadeloupe,1
Croatia,Ghana,2
Croatia,Zimbabwe,3
Croatia,United Arab Emirates,4
Croatia,Georgia,3
Croatia,Comoros,1
Croatia,China,4
Croatia,Pakistan,2
Croatia,Luxembourg,3
Croatia,Libya,2
Croatia,Belgium,4
Croatia,Norway,4
Croatia,Oman,4
Croatia,Bahamas,2
Croatia,Jordan,4
Croatia,Togo,1
Croatia,Tunisia,3
Croatia,Azerbaijan,4
Croatia,Mexico,3
Croatia,Lithuania,2
Croatia,Estonia,1
Croatia,Ukraine,3
Croatia,Armenia,1
Croatia,Namibia,1
Croatia,Israel,3
Croatia,Indonesia,3
Croatia,Bosnia and Herzegovina,1
Croatia,Cambodia,1
Croatia,Turkmenistan,1
Croatia,Saudi Arabia,4
Croatia,Zambia,2
Croatia,Denmark,4
Croatia,Morocco,4
Croatia,Vietnam,3
Croatia,Puerto Rico,1
Croatia,Mauritius,2
Croatia,Ireland,3
Croatia,Algeria,4
Croatia,Mongolia,1
Croatia,Saint Lucia,2
Croatia,Canada,4
Croatia,Gibraltar,1
Croatia,Guatemala,2
Croatia,Greece,4
Croatia,Ecuador,1
Croatia,Russia,4
Croatia,Reunion,1
Croatia,Equatorial Guinea,2
Croatia,Kenya,4
Croatia,Jamaica,2
Croatia,Germany,4
Croatia,United Kingdom,4
Croatia,Bulgaria,4
Croatia,Mayotte,1
Croatia,Turks and Caicos Islands,1
Croatia,Grenada,1
Spain,Albania,2
Spain,Netherlands Antilles,2
Spain,Portugal,5
Spain,Turkey,7
Spain,Guinea,1
Spain,Guadeloupe,1
Spain,Ghana,4
Spain,Zimbabwe,5
Spain,United Arab Emirates,8
Spain,Georgia,4
Spain,Comoros,2
Spain,China,8
Spain,Pakistan,5
Spain,Luxembourg,4
Spain,Libya,3
Spain,Belgium,5
Spain,Norway,5
Spain,Oman,6
Spain,Bahamas,2
Spain,Jordan,5
Spain,Togo,1
Spain,Tunisia,4
Spain,Azerbaijan,4
Spain,Mexico,4
Spain,Honduras,1
Spain,Lithuania,2
Spain,Estonia,2
Spain,Ukraine,5
Spain,New Zealand,2
Spain,Namibia,1
Spain,Armenia,1
Spain,Israel,4
Spain,Indonesia,7
Spain,Bosnia and Herzegovina,1
Spain,Cambodia,2
Spain,Seychelles,1
Spain,Turkmenistan,1
Spain,Saudi Arabia,8
Spain,Zambia,4
Spain,Denmark,7
Spain,Morocco,6
Spain,Vietnam,6
Spain,Puerto Rico,2
Spain,Mauritius,3
Spain,Ireland,5
Spain,Algeria,6
Spain,Mongolia,1
Spain,Saint Lucia,2
Spain,Canada,7
Spain,Gibraltar,1
Spain,Suriname,1
Spain,Guatemala,2
Spain,Fiji,1
Spain,Greece,7
Spain,Ecuador,2
Spain,Russia,8
Spain,Reunion,1
Spain,Equatorial Guinea,3
Spain,Kenya,6
Spain,Jamaica,3
Spain,Germany,8
Spain,United Kingdom,8
Spain,Bulgaria,4
Spain,Mayotte,2
Spain,Turks and Caicos Islands,1
Spain,Grenada,1
Spain,Burundi,1
Albania,Portugal,2
Albania,Turkey,2
Albania,Ghana,2
Albania,Zimbabwe,2
Albania,United Arab Emirates,2
Albania,Georgia,1
Albania,China,2
Albania,Pakistan,1
Albania,Luxembourg,2
Albania,Libya,2
Albania,Belgium,2
Albania,Norway,2
Albania,Oman,2
Albania,Bahamas,1
Albania,Jordan,2
Albania,Tunisia,1
Albania,Azerbaijan,2
Albania,Mexico,1
Albania,Lithuania,2
Albania,Estonia,1
Albania,Ukraine,2
Albania,Namibia,1
Albania,Israel,2
Albania,Indonesia,1
Albania,Bosnia and Herzegovina,1
Albania,Turkmenistan,1
Albania,Saudi Arabia,2
Albania,Zambia,1
Albania,Denmark,2
Albania,Morocco,2
Albania,Vietnam,1
Albania,Mauritius,1
Albania,Ireland,2
Albania,Algeria,2
Albania,Mongolia,1
Albania,Saint Lucia,1
Albania,Canada,2
Albania,Gibraltar,1
Albania,Guatemala,1
Albania,Greece,2
Albania,Russia,2
Albania,Equatorial Guinea,1
Albania,Kenya,2
Albania,Jamaica,1
Albania,Germany,2
Albania,United Kingdom,2
Albania,Bulgaria,2
Albania,Turks and Caicos Islands,1
Albania,Grenada,1
Netherlands Antilles,Portugal,2
Netherlands Antilles,Turkey,2
Netherlands Antilles,Guinea,1
Netherlands Antilles,Guadeloupe,1
Netherlands Antilles,Ghana,1
Netherlands Antilles,Zimbabwe,2
Netherlands Antilles,United Arab Emirates,2
Netherlands Antilles,Georgia,2
Netherlands Antilles,Comoros,2
Netherlands Antilles,China,2
Netherlands Antilles,Pakistan,1
Netherlands Antilles,Luxembourg,2
Netherlands Antilles,Belgium,2
Netherlands Antilles,Bahamas,1
Netherlands Antilles,Oman,2
Netherlands Antilles,Norway,2
Netherlands Antilles,Jordan,1
Netherlands Antilles,Togo,1
Netherlands Antilles,Tunisia,1
Netherlands Antilles,Azerbaijan,1
Netherlands Antilles,Mexico,2
Netherlands Antilles,Honduras,1
Netherlands Antilles,Estonia,1
Netherlands Antilles,Ukraine,2
Netherlands Antilles,Armenia,1
Netherlands Antilles,Israel,2
Netherlands Antilles,Indonesia,2
Netherlands Antilles,Cambodia,1
Netherlands Antilles,Saudi Arabia,2
Netherlands Antilles,Zambia,2
Netherlands Antilles,Denmark,2
Netherlands Antilles,Morocco,2
Netherlands Antilles,Vietnam,1
Netherlands Antilles,Puerto Rico,2
Netherlands Antilles,Mauritius,1
Netherlands Antilles,Ireland,2
Netherlands Antilles,Algeria,2
Netherlands Antilles,Saint Lucia,1
Netherlands Antilles,Canada,2
Netherlands Antilles,Suriname,1
Netherlands Antilles,Guatemala,1
Netherlands Antilles,Greece,2
Netherlands Antilles,Ecuador,2
Netherlands Antilles,Russia,2
Netherlands Antilles,Reunion,1
Netherlands Antilles,Equatorial Guinea,2
Netherlands Antilles,Kenya,2
Netherlands Antilles,Jamaica,2
Netherlands Antilles,Germany,2
Netherlands Antilles,United Kingdom,2
Netherlands Antilles,Mayotte,2
Netherlands Antilles,Bulgaria,1
Netherlands Antilles,Burundi,1
Portugal,Turkey,7
Portugal,Guinea,1
Portugal,Guadeloupe,1
Portugal,Ghana,4
Portugal,Zimbabwe,5
Portugal,United Arab Emirates,7
Portugal,Georgia,3
Portugal,Comoros,2
Portugal,China,7
Portugal,Pakistan,4
Portugal,Luxembourg,4
Portugal,Libya,3
Portugal,Belgium,5
Portugal,Norway,4
Portugal,Oman,6
Portugal,Bahamas,2
Portugal,Jordan,5
Portugal,Togo,1
Portugal,Tunisia,3
Portugal,Azerbaijan,3
Portugal,Mexico,3
Portugal,Honduras,1
Portugal,Lithuania,2
Portugal,Estonia,2
Portugal,Ukraine,5
Portugal,New Zealand,1
Portugal,Namibia,1
Portugal,Armenia,1
Portugal,Israel,4
Portugal,Indonesia,6
Portugal,Bosnia and Herzegovina,1
Portugal,Cambodia,1
Portugal,Seychelles,2
Portugal,Turkmenistan,1
Portugal,Saudi Arabia,6
Portugal,Zambia,4
Portugal,Denmark,5
Portugal,Morocco,6
Portugal,Vietnam,5
Portugal,Puerto Rico,2
Portugal,Mauritius,3
Portugal,Ireland,6
Portugal,Algeria,5
Portugal,Mongolia,1
Portugal,Saint Lucia,2
Portugal,Canada,7
Portugal,Gibraltar,1
Portugal,Suriname,1
Portugal,Guatemala,2
Portugal,Greece,6
Portugal,Ecuador,2
Portugal,Russia,6
Portugal,Reunion,1
Portugal,Equatorial Guinea,3
Portugal,Kenya,6
Portugal,Jamaica,3
Portugal,Germany,7
Portugal,United Kingdom,7
Portugal,Bulgaria,3
Portugal,Mayotte,2
Portugal,Turks and Caicos Islands,1
Portugal,Grenada,1
Portugal,Burundi,1
Turkey,Guinea,1
Turkey,Guadeloupe,1
Turkey,Ghana,4
Turkey,Zimbabwe,5
Turkey,United Arab Emirates,10
Turkey,Georgia,4
Turkey,Comoros,2
Turkey,China,10
Turkey,Pakistan,5
Turkey,Luxembourg,4
Turkey,Libya,3
Turkey,Belgium,6
Turkey,Norway,5
Turkey,Oman,8
Turkey,Vanuatu,1
Turkey,Jordan,7
Turkey,Bahamas,2
Turkey,Togo,1
Turkey,Tunisia,4
Turkey,Azerbaijan,4
Turkey,Mexico,4
Turkey,Honduras,1
Turkey,Lithuania,2
Turkey,Estonia,2
Turkey,East Timor,1
Turkey,Ukraine,5
Turkey,New Zealand,3
Turkey,Namibia,1
Turkey,Armenia,1
Turkey,Israel,4
Turkey,Indonesia,9
Turkey,Papua New Guinea,1
Turkey,Bosnia and Herzegovina,1
Turkey,Cambodia,2
Turkey,Seychelles,2
Turkey,Turkmenistan,1
Turkey,Saudi Arabia,9
Turkey,Zambia,4
Turkey,Denmark,8
Turkey,New Caledonia,1
Turkey,Morocco,7
Turkey,Vietnam,8
Turkey,Puerto Rico,2
Turkey,Mauritius,3
Turkey,Ireland,7
Turkey,Algeria,6
Turkey,Mongolia,1
Turkey,Saint Lucia,2
Turkey,Canada,8
Turkey,Gibraltar,1
Turkey,Suriname,1
Turkey,Fiji,1
Turkey,Guatemala,2
Turkey,Greece,7
Turkey,Ecuador,2
Turkey,Russia,8
Turkey,Reunion,1
Turkey,Equatorial Guinea,3
Turkey,Kenya,8
Turkey,Jamaica,3
Turkey,Germany,10
Turkey,United Kingdom,10
Turkey,Bulgaria,4
Turkey,Mayotte,2
Turkey,Turks and Caicos Islands,1
Turkey,Grenada,1
Turkey,Burundi,1
Cook Islands,United Arab Emirates,1
Cook Islands,New Zealand,1
Cook Islands,China,1
Cook Islands,Canada,1
Cook Islands,Tonga,1
Cook Islands,Fiji,1
Cook Islands,Vanuatu,1
Cook Islands,New Caledonia,1
Cook Islands,Germany,1
Cook Islands,United Kingdom,1
Cook Islands,Mexico,1
Guinea,Guadeloupe,1
Guinea,Zimbabwe,1
Guinea,United Arab Emirates,1
Guinea,Georgia,1
Guinea,Comoros,1
Guinea,China,1
Guinea,Luxembourg,1
Guinea,Belgium,1
Guinea,Bahamas,1
Guinea,Oman,1
Guinea,Norway,1
Guinea,Jordan,1
Guinea,Togo,1
Guinea,Tunisia,1
Guinea,Azerbaijan,1
Guinea,Mexico,1
Guinea,Ukraine,1
Guinea,Armenia,1
Guinea,Israel,1
Guinea,Indonesia,1
Guinea,Cambodia,1
Guinea,Saudi Arabia,1
Guinea,Zambia,1
Guinea,Denmark,1
Guinea,Morocco,1
Guinea,Vietnam,1
Guinea,Puerto Rico,1
Guinea,Mauritius,1
Guinea,Ireland,1
Guinea,Algeria,1
Guinea,Saint Lucia,1
Guinea,Canada,1
Guinea,Guatemala,1
Guinea,Greece,1
Guinea,Ecuador,1
Guinea,Russia,1
Guinea,Reunion,1
Guinea,Equatorial Guinea,1
Guinea,Kenya,1
Guinea,Jamaica,1
Guinea,Germany,1
Guinea,United Kingdom,1
Guinea,Mayotte,1
Guinea,Bulgaria,1
Guadeloupe,Zimbabwe,1
Guadeloupe,United Arab Emirates,1
Guadeloupe,Georgia,1
Guadeloupe,Comoros,1
Guadeloupe,China,1
Guadeloupe,Luxembourg,1
Guadeloupe,Belgium,1
Guadeloupe,Bahamas,1
Guadeloupe,Oman,1
Guadeloupe,Norway,1
Guadeloupe,Jordan,1
Guadeloupe,Togo,1
Guadeloupe,Tunisia,1
Guadeloupe,Azerbaijan,1
Guadeloupe,Mexico,1
Guadeloupe,Ukraine,1
Guadeloupe,Armenia,1
Guadeloupe,Israel,1
Guadeloupe,Indonesia,1
Guadeloupe,Cambodia,1
Guadeloupe,Saudi Arabia,1
Guadeloupe,Zambia,1
Guadeloupe,Denmark,1
Guadeloupe,Morocco,1
Guadeloupe,Vietnam,1
Guadeloupe,Puerto Rico,1
Guadeloupe,Mauritius,1
Guadeloupe,Ireland,1
Guadeloupe,Algeria,1
Guadeloupe,Saint Lucia,1
Guadeloupe,Canada,1
Guadeloupe,Guatemala,1
Guadeloupe,Greece,1
Guadeloupe,Ecuador,1
Guadeloupe,Russia,1
Guadeloupe,Reunion,1
Guadeloupe,Equatorial Guinea,1
Guadeloupe,Kenya,1
Guadeloupe,Jamaica,1
Guadeloupe,Germany,1
Guadeloupe,United Kingdom,1
Guadeloupe,Mayotte,1
Guadeloupe,Bulgaria,1
Ghana,Zimbabwe,5
Ghana,United Arab Emirates,5
Ghana,Georgia,2
Ghana,Comoros,1
Ghana,China,4
Ghana,Pakistan,3
Ghana,Luxembourg,3
Ghana,Libya,3
Ghana,Belgium,3
Ghana,Norway,3
Ghana,Oman,4
Ghana,Bahamas,1
Ghana,Jordan,3
Ghana,Tunisia,2
Ghana,Azerbaijan,2
Ghana,Mexico,2
Ghana,Honduras,1
Ghana,Lithuania,2
Ghana,Estonia,2
Ghana,Ukraine,4
Ghana,New Zealand,1
Ghana,Namibia,2
Ghana,Israel,3
Ghana,Indonesia,3
Ghana,Bosnia and Herzegovina,1
Ghana,Seychelles,2
Ghana,Turkmenistan,1
Ghana,Saudi Arabia,4
Ghana,Zambia,4
Ghana,Denmark,4
Ghana,Morocco,4
Ghana,Vietnam,2
Ghana,Puerto Rico,1
Ghana,Mauritius,3
Ghana,Ireland,4
Ghana,Algeria,4
Ghana,Mongolia,1
Ghana,Saint Lucia,1
Ghana,Canada,4
Ghana,Gibraltar,1
Ghana,Suriname,1
Ghana,Guatemala,1
Ghana,Greece,4
Ghana,Ecuador,1
Ghana,Russia,4
Ghana,Equatorial Guinea,2
Ghana,Kenya,5
Ghana,Jamaica,2
Ghana,Germany,5
Ghana,United Kingdom,5
Ghana,Bulgaria,2
Ghana,Mayotte,1
Ghana,Turks and Caicos Islands,1
Ghana,Grenada,1
Ghana,Burundi,1
Zimbabwe,United Arab Emirates,6
Zimbabwe,Georgia,3
Zimbabwe,Comoros,2
Zimbabwe,China,5
Zimbabwe,Pakistan,3
Zimbabwe,Luxembourg,4
Zimbabwe,Libya,3
Zimbabwe,Belgium,4
Zimbabwe,Norway,4
Zimbabwe,Oman,5
Zimbabwe,Bahamas,2
Zimbabwe,Jordan,4
Zimbabwe,Togo,1
Zimbabwe,Tunisia,3
Zimbabwe,Azerbaijan,3
Zimbabwe,Mexico,3
Zimbabwe,Honduras,1
Zimbabwe,Lithuania,2
Zimbabwe,Estonia,2
Zimbabwe,Ukraine,5
Zimbabwe,New Zealand,1
Zimbabwe,Namibia,2
Zimbabwe,Armenia,1
